timestamp,base_name,wear,category,uu_keyword,market_hash_name,matched,data_quality_flag,error,cs_lowest_ask_usd,cs_highest_bid_usd,cs_bid_depth,cs_vol24h,cs_asp24h,uu_lowest_ask_cny,uu_lowest_ask_usd,uu_highest_bid_cny,uu_highest_bid_usd,uu_bid_depth,uu_listings,spread_to_cs_lowest_pct,spread_to_cs_bid_pct,profit_margin_pct,instant_exit_margin_pct,cs_liquidity_score,uu_supply_score,demand_score,data_quality_score,risk_score,opportunity_score,recommendation_label
1777375996,Sport Gloves | Pandora's Box,ft,normal,潘多拉之盒,★ Sport Gloves | Pandora's Box (Field-Tested),True,ok,,4154.000000,3970.000000,1,5,4870.352000,27899.300000,3905.902000,26900.000000,3766.000000,1,10,0.063519,0.016411,0.063519,0.016411,0.375894,0.416589,0.385853,1.000000,0.422709,0.285698,low_priority
1777376002,Sport Gloves | Big Game,ft,normal,大型猎物,★ Sport Gloves | Big Game (Field-Tested),True,ok,,166.170000,155.000000,1,26,186.655769,1107.000000,154.980000,1070.000000,149.800000,4,10,0.072203,0.000129,0.072203,0.000129,0.624544,0.486502,0.731018,1.000000,0.346563,0.382129,low_priority
1777376009,Specialist Gloves | Lt. Commander,ft,normal,陆军少尉长官,★ Specialist Gloves | Lt. Commander (Field-Tested),True,ok,,125.990000,120.000000,1,12,148.018333,871.000000,121.940000,868.000000,121.520000,2,10,0.033213,-0.015909,0.033213,-0.015909,0.503716,0.447526,0.559121,1.000000,0.634566,0.255593,avoid
1777376016,Driver Gloves | Black Tie,ft,normal,西装革履,★ Driver Gloves | Black Tie (Field-Tested),True,ok,,11.100000,138.000000,1,28,175.768214,988.490000,138.388600,960.000000,134.400000,1,10,-0.919791,-0.002808,-0.919791,-0.002808,0.636358,0.416589,0.686388,1.000000,0.607593,0.316507,avoid
1777376022,Moto Gloves | Transport,ft,normal,交运,★ Moto Gloves | Transport (Field-Tested),True,ok,,45.330000,43.000000,4,19,46.616316,296.400000,41.496000,288.000000,40.320000,1,10,0.092394,0.036244,0.092394,0.036244,0.680269,0.416589,0.615512,1.000000,0.196615,0.522361,watchlist
1777376028,Specialist Gloves | Field Agent,ft,normal,一线特工,★ Specialist Gloves | Field Agent (Field-Tested),True,ok,,142.240000,138.000000,1,26,177.869231,998.000000,139.720000,967.000000,135.380000,1,10,0.018036,-0.012310,0.018036,-0.012310,0.624544,0.416589,0.672757,1.000000,0.610546,0.310237,avoid
1777376035,Specialist Gloves | Fade,ft,normal,渐变之色,★ Specialist Gloves | Fade (Field-Tested),True,ok,,121.000000,235.000000,1,33,274.213030,1419.000000,198.660000,1380.000000,193.200000,5,10,-0.390919,0.182926,-0.390919,0.182926,0.662654,0.500414,0.786584,1.000000,0.184254,0.786171,strong_candidate
1777376044,Specialist Gloves | Marble Fade,ft,normal,渐变大理石,★ Specialist Gloves | Marble Fade (Field-Tested),True,ok,,158.000000,147.000000,1,19,187.290526,1069.000000,149.660000,1060.000000,148.400000,3,10,0.055726,-0.017774,0.055726,-0.017774,0.574932,0.469476,0.659585,1.000000,0.612372,0.300123,avoid
1777376063,Hydra Gloves | Emerald,ft,normal,翡翠色调,★ Hydra Gloves | Emerald (Field-Tested),True,ok,,42.200000,41.600000,2,19,42.797368,283.180000,39.645200,281.000000,39.340000,3,10,0.064442,0.049307,0.064442,0.049307,0.621544,0.469476,0.659585,1.000000,0.200719,0.566683,watchlist
1777376074,Specialist Gloves | Crimson Web,ft,normal,深红之网,★ Specialist Gloves | Crimson Web (Field-Tested),True,ok,,48.140000,144.000000,1,40,188.471250,1035.000000,144.900000,1000.000000,140.000000,2,10,-0.667771,-0.006211,-0.667771,-0.006211,0.693603,0.447526,0.778222,1.000000,0.587094,0.356379,avoid
1777376080,Specialist Gloves | Emerald Web,ft,normal,翠绿之网,★ Specialist Gloves | Emerald Web (Field-Tested),True,ok,,1892.950000,1670.000000,1,0,0.000000,12299.000000,1721.860000,12120.000000,1696.800000,1,10,0.099363,-0.030119,0.099363,-0.030119,0.079685,0.416589,0.044073,1.000000,0.746761,0.021042,avoid
1777376087,Specialist Gloves | Mogul,ft,normal,大腕,★ Specialist Gloves | Mogul (Field-Tested),True,ok,,69.520000,126.000000,1,24,136.255417,855.700000,119.798000,850.000000,119.000000,5,10,-0.419690,0.051770,-0.419690,0.051770,0.611821,0.500414,0.727931,1.000000,0.196962,0.590387,watchlist
1777376094,Driver Gloves | Snow Leopard,ft,normal,雪豹,★ Driver Gloves | Snow Leopard (Field-Tested),True,ok,,304.780000,286.000000,1,38,386.613947,2095.000000,293.300000,2010.000000,281.400000,1,10,0.039141,-0.024889,0.039141,-0.024889,0.685336,0.416589,0.742901,1.000000,0.595348,0.342503,avoid
1777376100,Moto Gloves | Smoke Out,ft,normal,小心烟雾弹,★ Moto Gloves | Smoke Out (Field-Tested),True,ok,,128.940000,124.000000,1,26,151.034231,895.500000,125.370000,890.000000,124.600000,2,10,0.028476,-0.010928,0.028476,-0.010928,0.624544,0.447526,0.698538,1.000000,0.604359,0.319725,avoid
1777376109,Moto Gloves | Boom!,ft,normal,嘭,★ Moto Gloves | Boom! (Field-Tested),True,ok,,675.000000,,,1,697.140000,4433.000000,620.620000,4380.000000,613.200000,3,10,0.087622,,0.087622,,0.114589,0.469476,0.220364,0.750000,0.727457,0.049176,insufficient_data
1777376125,Hand Wraps | Overprint,ft,normal,套印,★ Hand Wraps | Overprint (Field-Tested),True,ok,,122.980000,116.000000,1,25,127.695600,845.000000,118.300000,837.000000,117.180000,2,10,0.039560,-0.019442,0.039560,-0.019442,0.618305,0.447526,0.691339,1.000000,0.605918,0.316413,avoid
1777376132,Driver Gloves | Rezan the Red,ft,normal,绯红列赞,★ Driver Gloves | Rezan the Red (Field-Tested),True,ok,,90.970000,86.700000,1,13,97.800769,621.500000,87.010000,617.000000,86.380000,6,10,0.045512,-0.003563,0.045512,-0.003563,0.515967,0.512175,0.627131,1.000000,0.618573,0.281921,avoid
1777376139,Specialist Gloves | Crimson Kimono,ft,normal,深红和服,★ Specialist Gloves | Crimson Kimono (Field-Tested),True,ok,,2011.470000,1830.000000,1,2,2443.380000,13400.000000,1876.000000,12740.000000,1783.600000,1,10,0.072212,-0.024520,0.072212,-0.024520,0.261305,0.416589,0.253634,1.000000,0.701356,0.117441,avoid
1777376145,Moto Gloves | 3rd Commando Company,ft,normal,第三特种兵连,★ Moto Gloves | 3rd Commando Company (Field-Tested),True,ok,,50.710000,47.300000,1,16,53.265000,333.000000,46.620000,322.000000,45.080000,1,10,0.087731,0.014586,0.087731,0.014586,0.548065,0.416589,0.584511,1.000000,0.379666,0.370695,low_priority
1777376152,Sport Gloves | Bronze Morph,ft,normal,青铜形态,★ Sport Gloves | Bronze Morph (Field-Tested),True,ok,,121.230000,120.000000,2,15,123.406667,865.000000,121.100000,850.000000,119.000000,2,10,0.001073,-0.009083,0.001073,-0.009083,0.584655,0.447526,0.598728,1.000000,0.614331,0.287796,avoid
1777376159,Driver Gloves | King Snake,ft,normal,王蛇,★ Driver Gloves | King Snake (Field-Tested),True,ok,,161.640000,151.000000,1,36,207.630000,1079.900000,151.186000,1050.000000,147.000000,6,10,0.069147,-0.001230,0.069147,-0.001230,0.676633,0.512175,0.812515,1.000000,0.578407,0.367197,avoid
1777376164,Moto Gloves | Polygon,ft,normal,多边形,★ Moto Gloves | Polygon (Field-Tested),True,ok,,131.500000,125.000000,3,26,145.820769,896.490000,125.508600,889.000000,124.460000,2,10,0.047737,-0.004052,0.047737,-0.004052,0.704229,0.447526,0.698538,1.000000,0.584438,0.343630,avoid
1777376171,Driver Gloves | Racing Green,ft,normal,墨绿色调,★ Driver Gloves | Racing Green (Field-Tested),True,ok,,39.500000,36.300000,1,24,41.754583,247.500000,34.650000,246.000000,34.440000,3,10,0.139971,0.047619,0.139971,0.047619,0.611821,0.469476,0.702150,1.000000,0.203149,0.566370,watchlist
1777376178,Specialist Gloves | Foundation,ft,normal,元勋,★ Specialist Gloves | Foundation (Field-Tested),True,ok,,1199.280000,1070.000000,1,0,0.000000,8000.000000,1120.000000,7810.000000,1093.400000,1,10,0.070786,-0.044643,0.070786,-0.044643,0.079685,0.416589,0.044073,1.000000,0.746761,0.021042,avoid
1777376202,Moto Gloves | Blood Pressure,ft,normal,血压,★ Moto Gloves | Blood Pressure (Field-Tested),True,ok,,145.420000,133.000000,1,17,155.207647,964.500000,135.030000,952.000000,133.280000,1,10,0.076946,-0.015034,0.076946,-0.015034,0.557514,0.416589,0.595414,1.000000,0.627304,0.274660,avoid
1777376208,Hydra Gloves | Mangrove,ft,normal,红树林,★ Hydra Gloves | Mangrove (Field-Tested),True,ok,,37.460000,35.700000,1,13,36.684615,247.500000,34.650000,247.000000,34.580000,2,10,0.081097,0.030303,0.081097,0.030303,0.515967,0.447526,0.573257,1.000000,0.231503,0.448156,low_priority
1777376214,Hydra Gloves | Case Hardened,ft,normal,表面淬火,★ Hydra Gloves | Case Hardened (Field-Tested),True,ok,,43.760000,84.300000,1,14,81.110714,508.000000,71.120000,503.000000,70.420000,2,10,-0.384702,0.185321,-0.384702,0.185321,0.527373,0.447526,0.586417,1.000000,0.228652,0.698149,watchlist
1777376228,Driver Gloves | Queen Jaguar,ft,normal,美洲豹女王,★ Driver Gloves | Queen Jaguar (Field-Tested),True,ok,,63.990000,61.700000,1,23,72.470870,424.000000,59.360000,417.000000,58.380000,2,10,0.077999,0.039420,0.077999,0.039420,0.605073,0.447526,0.676071,1.000000,0.209227,0.527361,watchlist
